city,latitude,longitude,name,state,count
Las Vegas,36.1863291,-115.07961270000001,Secretos Beauty Salon,NV,2
Las Vegas,36.067034,-115.2512985,Eyelash Junkie,NV,1
Las Vegas,36.0717819,-115.28473090000001,Berkshire Hathaway Homeservices Nevada Properties,NV,5
Toronto,43.76702720000001,-79.56142209999999,Strongman Appliances,ON,3
Toronto,43.71941760000001,-79.3010177,The Veggie Thali,ON,2
Las Vegas,36.0563775,-115.2659777,PoolStar,NV,6
Las Vegas,36.1058293116,-115.1521579149,Papi's Taco Mobile,NV,3
Phoenix,33.496018,-112.0139861,Los Taquitos Arcadia,AZ,15
Phoenix,33.681812,-112.07656100000001,Highline Motorsports,AZ,3
Las Vegas,36.1152847528,-115.28098206770001,Jackpot Joanies,NV,2
Las Vegas,36.102909999999994,-115.300941,Apache Pines Apartments,NV,2
Las Vegas,36.011829965,-115.1360441744,H&R Block,NV,2
Las Vegas,36.069419,-115.1752997,Gentlemen's Quarters At LOOK - Town Square,NV,2
Las Vegas,36.158068,-115.25579099999999,Buffalo Highlands,NV,11
Toronto,43.6413550295,-79.4151449203,King West Veterinary Clinic,ON,15
Toronto,43.714743799999994,-79.5251718,Kitchen Stuff Plus,ON,1
Las Vegas,36.1605691,-115.32088519999999,GNC,NV,3
Las Vegas,36.15732020000001,-115.26287520000001,Cool Tea crepe,NV,1
Las Vegas,36.150506899999996,-115.10585729999998,Voss Automotive Group,NV,2
Toronto,43.653856299999994,-79.379496,Onyx Barbers,ON,8
Las Vegas,36.0648695,-115.1202663,Las Vegas BikeFest,NV,2
Las Vegas,36.0758889321,-115.1003555256,Well Rounded Momma,NV,2
Las Vegas,36.172264,-115.196324,Lane Bryant,NV,1
Las Vegas,36.155508399999995,-115.2649268,Nevada Youth Football League,NV,10
Toronto,43.804903499999995,-79.2880558,Shaanxi Legend,ON,4
Phoenix,33.567296,-112.06610900000001,CubeSmart Self Storage,AZ,4
Toronto,43.64638789999999,-79.3979215,Impact Kitchen,ON,1
Phoenix,33.464609,-112.211348,Sunpointe Apartments,AZ,2
Toronto,43.6571797376,-79.4476240147,Kibo Sushi House,ON,1
Las Vegas,36.0989366,-115.2260378,Furniture World,NV,2
Phoenix,33.475544,-112.012583,Integrative Veterinary Oncology,AZ,2
Phoenix,33.476833,-112.069034,"Stephen Flitman, MD",AZ,1
Toronto,43.6246388,-79.4895944,Paw Pals Grooming,ON,1
Las Vegas,36.1585299,-115.1799308,Nevada Comprehensive Pain Center,NV,18
Las Vegas,36.108017,-115.13163200000001,1550 Apartments,NV,2
Phoenix,33.686613,-112.110432,Antique Tile & Landscape Supply,AZ,1
Las Vegas,36.160782970599996,-115.14609480540001,Koolville Tattoos,NV,1
Phoenix,33.71165070000001,-112.0929544,Contractors Termite and Pest Control,AZ,2
Las Vegas,36.1265622542,-115.2142067626,Tony's Creative Cuts,NV,1
Las Vegas,36.09904,-115.10201399999998,Sprouts Farmers Market,NV,38
Las Vegas,36.1348635,-115.182061,Rotech Granite,NV,2
Las Vegas,36.11470739999999,-115.1728497,Waffle Time,NV,2
Las Vegas,36.19076939999999,-115.3006585,Rushforth Lee & Kiefer,NV,1
Las Vegas,36.076737,-115.11061670000001,Water Tec of Nevada,NV,1
Phoenix,33.5247311488,-112.047141051,DOH Coffee and Drunken Doughnuts,AZ,1
Phoenix,33.799118,-112.13013400000001,Chase Bank,AZ,1
Toronto,43.670795,-79.297255,Isabella's Boutique Restaurant,ON,4
Las Vegas,36.0886674,-115.1510274,Leak Point,NV,3
Las Vegas,36.1452402151,-115.2966103255,Red Rock Springs Water,NV,2
Las Vegas,36.1437158,-115.2348975,Sahara Pines Animal Hospital,NV,1
Las Vegas,36.0989682,-115.10252340000002,Cricket Wireless Authorized Retailer,NV,1
Las Vegas,36.1672071,-115.285518,Dance With Me Summerlin,NV,2
Las Vegas,36.282770485,-115.2807288989,Welbrook Transitional Rehabilitation,NV,7
Las Vegas,36.0991885326,-115.10032653809999,Freeway Insurance,NV,1
Las Vegas,36.203992,-115.08533,Huntsman Plastering,NV,1
Phoenix,33.6753922026,-111.9642661275,La Bocca Wine Bar & Urban Kitchen,AZ,45
Las Vegas,36.1005036,-115.09706240000001,Superior Tire - Goodyear Auto Service Center,NV,17
Toronto,43.6504156,-79.3817483,John & Sons Oyster House,ON,10
Las Vegas,36.1584315,-115.3136604,Terrible Herbst,NV,10
Phoenix,33.7021661,-112.0827288,Kwik Tow,AZ,62
Toronto,43.6194062983,-79.55507542939999,Nice One Nails Sherway,ON,24
Las Vegas,36.1596119,-115.33140039999999,Olive Garden Italian Restaurant,NV,101
Toronto,43.6513959,-79.4757759,Trade Secrets,ON,2
Las Vegas,36.129083,-115.184836,The Cleaning Authority - Las Vegas,NV,20
Phoenix,33.4640982988,-112.07356899979999,Blue Fin,AZ,26
Las Vegas,36.116132799999995,-115.13784469999999,Cafe Verdi,NV,84
Las Vegas,36.1429464,-115.17493590000002,bBd's,NV,79
Toronto,43.668200399999996,-79.386208,Home Of Hot Taste,ON,26
Las Vegas,36.1605691,-115.32088519999999,Mountain View Pest Contol,NV,8
Las Vegas,36.2915064,-115.28770619999999,FX You Salon and Spa,NV,9
Toronto,43.66064229999999,-79.34274920000001,TD Canada Trust,ON,6
Toronto,43.7045112,-79.4921188,Dynasty House Seafood Restaurant,ON,9
Las Vegas,36.1945803,-115.2260713,Walmart Neighborhood Market,NV,11
Las Vegas,36.110984,-115.172294,Urban Outfitters,NV,11
Las Vegas,36.0991059073,-115.11436086149999,Tomo Sushi,NV,19
Phoenix,33.379398800000004,-112.1700598,Fry's & Fry's Marketplace,AZ,4
Las Vegas,36.0232940371,-115.22614414879999,Jaramillo Landscape & Maintenance Company,NV,11
Las Vegas,36.079907932,-115.29701225459999,Tire Works Total Car Care,NV,7
Las Vegas,36.1220157,-115.16964979999999,Canonita,NV,166
Phoenix,33.480098600000005,-111.98944159999999,Arco #5284,AZ,6
Las Vegas,36.179128000000006,-115.255629,Vegas Bodyworks,NV,1
Las Vegas,36.0956972281,-115.2962399261,GameStop,NV,23
Toronto,43.644317,-79.3996095,Masseria,ON,13
Las Vegas,36.0146273,-115.11715500000001,Gorgeous Lash Lounge,NV,60
Phoenix,33.6007287,-111.9764007,Best Buy Paradise Valley,AZ,47
Las Vegas,36.1143567,-115.1965703,Palms Place Pool,NV,11
Toronto,43.63886970000001,-79.3988715,Roses New York,ON,16
Toronto,43.6526222,-79.4710037,Pizza Hut,ON,6
Phoenix,33.4946445,-112.13030420000001,Sparklean Laundry and Cleaners,AZ,4
Toronto,43.659413799999996,-79.44488570000001,Propeller Coffee,ON,7
Las Vegas,36.059621899999996,-115.28001370000001,Chevron,NV,4
Toronto,43.711688,-79.53126,Wakame Sushi,ON,26
Las Vegas,36.0724550146,-115.24351103549999,Kobe Sushi Bistro,NV,102
Toronto,43.661743,-79.3860935,Just Falafel,ON,5
Las Vegas,36.0856385,-115.22583770000001,Tax Wizards,NV,3
Las Vegas,36.19767,-115.24738,Cutting Board Filipino Gastropub,NV,97
Las Vegas,36.015528,-115.11716899999999,Taj Palace,NV,91
Las Vegas,36.168913875,-115.218898952,Meyers Make it Happen,NV,2
Las Vegas,36.1587827,-115.19600590000002,Rainbow Gardens,NV,15
Phoenix,33.6558418,-112.0985274,Nationwide Vision Centers,AZ,17
Las Vegas,36.127171000000004,-115.17043600000001,Sephora,NV,13
Phoenix,33.5092093,-112.0594876,Dolce Espresso Video Coffee Bar,AZ,3
Toronto,43.6481152,-79.3773806,Bikram Yoga Toronto  - Bloor,ON,6
Phoenix,33.522307,-112.092979,Walmart Supercenter,AZ,121
Phoenix,33.4568082045,-112.07071906290001,Snoh Ice Shavery - Downtown,AZ,15
Phoenix,33.4538205,-112.07313590000001,El Portal,AZ,32
Phoenix,33.5525040469,-112.13471284209999,Hal O Penos,AZ,5
Toronto,43.6443769,-79.41846509999999,Tom's Family Restaurant,ON,3
Las Vegas,36.1988542,-115.2659777,WIN Home Inspection Summerlin,NV,5
Las Vegas,36.290219,-115.28476299999998,Absolute Foot Care Specialists,NV,25
Phoenix,33.479063000000004,-112.073311,Siu Wok,AZ,60
Las Vegas,36.156756154899995,-115.242959235,Furniture Place,NV,3
Las Vegas,36.125693299999995,-115.21127779999999,Indian Curry House,NV,19
Toronto,43.663278999999996,-79.31989329999999,Amin At Salim's Auto Repair,ON,2
Phoenix,33.4094675,-112.03925339999999,Intelliquick Delivery,AZ,10
Phoenix,33.3034576,-111.9988643,Fry's & Fry's Marketplace,AZ,14
Phoenix,33.6764102,-112.0304507,Culvers,AZ,41
Phoenix,33.4850342,-112.13361359999999,Bentley Carpet Installation and Sales,AZ,1
Toronto,43.6736249,-79.2821106,ViVetha Bistro,ON,12
Phoenix,33.461487,-111.94403700000001,Desert Botanical Garden,AZ,49
Toronto,43.652877399999994,-79.3974686,Luscious Desserts,ON,9
Toronto,43.642621999999996,-79.42585059999999,Hollywood Cone,ON,16
Toronto,43.6665299,-79.3855947,Sevan Art Gallery,ON,4
Las Vegas,36.121177,-115.168596,Panda Express,NV,32
Las Vegas,35.970629200000005,-115.30746459999999,RLV Drywall & Painting,NV,1
Phoenix,33.4636012,-112.0535987,Prime Auto Glass,AZ,2
Toronto,43.6560451,-79.39900390000001,Grossman's Tavern,ON,3
Phoenix,33.3635955,-112.07361929999999,Circle K,AZ,4
Phoenix,33.5981122,-111.9842007,Big 5 Sporting Goods,AZ,4
Phoenix,33.4539237,-112.0719801,Hsin Cafe,AZ,17
Las Vegas,36.118838399999994,-115.15448020000001,Ruth's Chris Steak House,NV,18
Las Vegas,36.1636904,-115.1270538,Mile High Locksmith,NV,20
Phoenix,33.5831802,-111.9786115,Eat By Stacey Weber,AZ,4
Toronto,43.6587236,-79.382272,CoCo Fresh Tea & Juice,ON,4
Phoenix,33.538443133,-112.1156562274,Scooter's Coffee,AZ,12
Las Vegas,36.0982999947,-115.1074923707,Fallas Paredes,NV,4
Phoenix,33.598178000000004,-112.03876100000001,Great Clips,AZ,5
Phoenix,33.4050881,-112.099079,Berny's Car Wash,AZ,1
Las Vegas,36.1453017225,-115.0478922646,Robertos Taco Shop,NV,12
Toronto,43.6894573,-79.39506429999999,Cava,ON,18
Las Vegas,36.1162194,-115.1745719,Seahorse Lounge,NV,5
Las Vegas,36.2815551363,-115.2872164245,Haute Nails and Spa,NV,8
Toronto,43.69964829999999,-79.432514,Terra & Mare,ON,2
Phoenix,33.639402000000004,-112.011426,LA Fitness,AZ,16
Las Vegas,36.039711,-115.198017,New Day Cafe,NV,11
Las Vegas,36.1031181,-115.1781703,The Armory,NV,3
Las Vegas,36.13319,-115.06116000000002,Oasis Meadows,NV,5
Las Vegas,35.999907,-115.20659599999999,iPhone DOCTOR- Decatur,NV,11
Las Vegas,36.101740613800004,-115.1003590417,Zenaida's Cafe,NV,19
Las Vegas,36.241848499999996,-115.2338864,Big O Tires,NV,25
Toronto,43.653226000000004,-79.3831843,The Great Estate Sale,ON,2
Toronto,43.6590974,-79.3820781,Banh Mi Boys,ON,40
Las Vegas,36.240922999999995,-115.24933700000001,Jamba Juice,NV,2
Las Vegas,36.1916690719,-115.30688564709999,Domino's Pizza,NV,12
Phoenix,33.5954225,-112.0991023,Ming's Pagoda,AZ,29
Phoenix,33.3211123,-111.9880199,House Spouse,AZ,6
Toronto,43.6660636,-79.4502814,Boo Radley's Junction Bar and Grill,ON,8
Las Vegas,36.012764000000004,-115.13605600000001,Pita Pit,NV,10
Las Vegas,36.1231037,-115.24630649999999,McDonald's,NV,4
Las Vegas,36.056162,-115.281306,Kim Layson Beauty,NV,5
Phoenix,33.474345,-112.064842,Humble Pie,AZ,81
Phoenix,33.57268320000001,-112.12418490000002,Spirit Halloween Superstore,AZ,2
Las Vegas,36.1493523214,-115.1539576426,Dennys,NV,1
Las Vegas,36.126132899999995,-115.19407930000001,Kenfields Nails and Spa,NV,6
Toronto,43.76862,-79.38627199999999,Tabule Middle Eastern Cuisine,ON,15
Las Vegas,36.1056174,-115.17225630000002,Boulevard Food Court,NV,1
Toronto,43.6533253829,-79.3953588346,Origination,ON,17
Las Vegas,36.1489184151,-115.20865422600001,Mango Tango Nightclub,NV,29
Phoenix,33.3309516795,-111.9829300948,Sky Hair Studio,AZ,2
Toronto,43.654430299999994,-79.3913599,Carafted Bean,ON,1
Toronto,43.6667303,-79.40410990000001,Tim Hortons,ON,2
Phoenix,33.509007000000004,-112.20121200000001,"Adrian Pulkrabek, DDS - Family & Cosmetic Dental",AZ,4
Las Vegas,36.1129135,-115.2419048,Gettinger Chiropractic,NV,1
Phoenix,33.583439899999995,-111.9768301,KOVO Modern Mediterranean,AZ,19
Phoenix,33.5849412,-112.01338419999999,Mo's Pizza,AZ,1
Las Vegas,36.175,-115.136389,Sloppi Jo's Roving Eatery,NV,2
Phoenix,33.4363348,-112.06596440000001,Circle K,AZ,5
Las Vegas,36.043250799999996,-115.2888055,Ranch House Grille,NV,4
Phoenix,33.507307,-112.0738496,Beyond Massage Therapy,AZ,4
Toronto,43.651527364799996,-79.3786520829,Tractor Foods,ON,4
Las Vegas,36.163728000000006,-115.157747,Villa Italian Kitchen,NV,5
Las Vegas,36.1630611,-115.1004324,Prince Telecom,NV,5
Toronto,43.732308697600004,-79.4554870203,Second Cup,ON,2
Las Vegas,36.297644,-115.27886000000001,My Left Foot Children's Therapy - Centennial Hills,NV,2
Toronto,43.6981859,-79.39574329999999,Hasty Market,ON,1
Phoenix,33.6021872,-111.9836094,The Body Shop,AZ,1
Las Vegas,36.159948,-115.0477408,Los Toritos Express,NV,1
Phoenix,33.668146,-112.032054,British Speed Shop,AZ,3
Phoenix,33.480246799999996,-112.0925585,Encanto Family Dental Care,AZ,9
Phoenix,33.4549229,-112.06910819999999,Tidy Casa,AZ,8
Phoenix,33.568303,-112.073275,CVS Pharmacy,AZ,10
Las Vegas,36.145852500000004,-115.2088344,Desert BMW of Las Vegas,NV,4
Phoenix,33.4874674,-112.09933490000002,Circle K,AZ,4
Las Vegas,36.0872287071,-115.1193039456,Ink Masters Las Vegas,NV,4
Las Vegas,36.0765347,-115.2878392,Laura Bailey - Urban Nest Realty,NV,2
Toronto,43.6473239,-79.40342829999999,Ace & Ale Tap House,ON,5
Las Vegas,36.172531899999996,-115.197258,Hot Dog on a Stick,NV,13
Las Vegas,36.076009899999995,-115.297002,OptumCare Cancer Care at Fort Apache,NV,2
Toronto,43.6646194,-79.4129707,Hi! There,ON,1
Las Vegas,36.1308989,-115.19078470000001,Drew's Plumbing,NV,3
Phoenix,33.552677,-112.056207,ampm,AZ,3
Toronto,43.6641787,-79.3801067,The Drink,ON,5
Toronto,43.5963427071,-79.52929921399999,JK Cookie and Cake Company,ON,1
Las Vegas,36.025655,-115.18509399999999,A Secret Garden,NV,11
Toronto,43.6548942,-79.3774545,Humber River Regional Hospital,ON,5
Toronto,43.6500354,-79.47999890000001,Acupuncture Shiatsu Clinic,ON,2
Las Vegas,36.036802561799995,-115.1717790701,Budget Suites of America,NV,12
Las Vegas,36.060403799999996,-115.26417179999999,Cristina Jacobs,NV,1
Las Vegas,36.1366347,-115.17219509999998,Tool Service,NV,2
Toronto,43.8214476,-79.24684559999999,Safa Tikka & Kebab House,ON,1
Phoenix,33.4751563,-112.04721780000001,Nick's Furniture,AZ,4
Toronto,43.6555203,-79.41410690000001,Red Sauce,ON,2
Phoenix,33.3044612,-111.99451869999999,"Hackney Air Conditioning, Inc",AZ,5
Phoenix,33.4807592,-112.01800779999999,Midas Auto Service,AZ,1
Las Vegas,36.194958,-115.2562997,Petra Realty Group,NV,3
Toronto,43.6490601,-79.43943540000001,Albany Pizza,ON,3
Las Vegas,36.080966700000005,-115.22448529999998,A Little Big Dog,NV,2
Las Vegas,36.1000359111,-115.301835537,Holly Jackson Hair Design,NV,2
Toronto,43.6757664,-79.39675079999999,"Lawrence Tong, MD, FACS, FRCSC",ON,1
Phoenix,33.497495,-112.047601,Freedom Carpet & Upholstery Cleaning,AZ,4
Toronto,43.746269534300005,-79.2930974939,Dream Social Club,ON,2
Las Vegas,36.170544899999996,-115.2032751,Wirig Orthodontics,NV,3
Toronto,43.727016,-79.34252,Just Hockey Source For Sports,ON,3
Las Vegas,36.0540651,-115.11826119999999,100% Natural Mexican Grill,NV,1
Toronto,43.654178,-79.3981579,Saigon Optical,ON,2
Las Vegas,36.1581537838,-115.15011604879999,The Pink Tutu,NV,2
Phoenix,33.4505354,-112.06929620000001,St. Mary's Basilica,AZ,2
Las Vegas,36.194488,-115.20763500000001,Smart & Final Extra,NV,4
Phoenix,33.6273846,-112.03918359999999,Arizona Appliance Repair,AZ,2
Phoenix,33.4799833,-111.9899217,Sherwin-Williams Paint Store,AZ,1
Las Vegas,36.169709600000004,-115.1236952,Sparkly House Cleaning,NV,8
Phoenix,33.4926191,-112.07544240000001,National Dodgeball Organization,AZ,1
Phoenix,33.4254785,-112.08610800000001,J. Levine Auction & Appraisal,AZ,21
Toronto,43.658401700000006,-79.3517215,Switchback Cyclery,ON,4
Phoenix,33.4516543,-111.99453500000001,The Parking Spot 2,AZ,3
Toronto,43.6303631,-79.4851309,Midwife Alliance,ON,2
Phoenix,33.347971,-111.9821513,GreenClean Dry Cleaning Ahwatukee,AZ,2
Toronto,43.6463573,-79.39568179999999,Sales Talent Agency,ON,2
Toronto,43.6852429,-79.3160289,Steve's Quality Meat & Deli,ON,1
Las Vegas,36.172389,-115.19726000000001,"Helen Knisley, OD",NV,2
Phoenix,33.5160708,-112.0635192,Credit One,AZ,6
Toronto,43.6865655,-79.3936179,Trade Secrets - Yonge & St. Clair,ON,7
Las Vegas,36.1306524333,-115.09011644120001,Attiva Court,NV,3
Las Vegas,36.128561,-115.17112979999999,VPSCheap.net,NV,3
Phoenix,33.5445586,-112.04861509999998,Zorion Real Estate & Management,AZ,3
Toronto,43.68018060000001,-79.3899991,Advice from a Caterpillar,ON,1
Las Vegas,36.1084263,-115.1373615,High Roller Deli,NV,1
Toronto,43.6413624,-79.41405300000001,Organic Nail Bar,ON,6
Phoenix,33.4843067,-112.1330547,Marjon Ceramics,AZ,4
Las Vegas,36.0966614,-115.22439270000001,"Janie Kwak-Tran, MD",NV,3
Las Vegas,36.1601381,-115.2430922,All American Surgical,NV,2
Las Vegas,36.1022381,-115.100568,Extra Space Storage,NV,4
Phoenix,33.466303,-112.061355,Southwest Foot Institute,AZ,9
Toronto,43.700101200000006,-79.4291892,Spring China House,ON,17
Las Vegas,36.0765176,-115.1533426,Slick Bartender,NV,1
Toronto,43.65026760000001,-79.4808267,Joseph Simardone,ON,3
Las Vegas,36.1148054,-115.27783170000001,Aida African Braiding,NV,1
Las Vegas,36.2417747,-115.25014240000002,Aloha Nails & Spa,NV,9
Las Vegas,36.040123,-115.16621799999999,Legends Ranch,NV,13
Phoenix,33.4798794,-111.98625,Goldberg & Osborne,AZ,4
Phoenix,33.4057059,-112.1074027,Insurance Auto Auctions,AZ,9
Las Vegas,36.1259599,-115.1848457,TRES Cazuelas Artisanal Latin Cuisine,NV,2
Phoenix,33.4558428373,-112.07352550979999,Phoenix Public Market Cafe,AZ,135
Las Vegas,36.1147383,-115.20317849999999,Vape & Smoke,NV,2
Las Vegas,36.135504,-115.135678,"Petruso Michael J, MD",NV,2
Las Vegas,36.169709600000004,-115.1236952,Associated Pathologists Chartered,NV,3
Las Vegas,36.092147,-115.2085074,Domino's Pizza,NV,59
Phoenix,33.5109032,-112.081985,C & G Jewelers,AZ,6
Toronto,43.6553573,-79.4185968,Sicilian Sidewalk Cafe,ON,16
Las Vegas,36.1265176164,-115.16419442809999,The Wynn Collection,NV,1
Las Vegas,36.115154100000005,-115.1480156,Mint Indian Bistro,NV,182
Phoenix,33.613132,-112.0642179,"Andrew E. Lowy, DPM, FACFAS",AZ,1
Las Vegas,36.145214,-115.17644299999999,Soho Sushi Burrito,NV,53
Phoenix,33.5090108,-112.06966709999999,Dunn-Edwards Paints,AZ,9
Las Vegas,36.168873600000005,-115.1406997,Downtown Cocktail Room,NV,32
Phoenix,33.547478999999996,-112.0455185,Pointe Hilton Squaw Peak Resort,AZ,223
Las Vegas,36.085601000000004,-115.15008,iCandy,NV,1
Phoenix,33.464754600000006,-111.9862966,Holiday Inn Phoenix Airport North,AZ,36
Las Vegas,36.110867,-115.177622,Harvest by Roy Ellamar,NV,76
Toronto,43.6721931,-79.38786640000001,Yorkville Crepes,ON,45
Phoenix,33.481711,-112.029757,Barb's Bakery,AZ,23
Toronto,43.73908170000001,-79.2177547,Wingporium,ON,2
Las Vegas,36.0811365,-115.24130690000001,The Mor Group,NV,4
Las Vegas,36.127202000000004,-115.17086200000001,The Tumi Store,NV,1
Las Vegas,36.217928,-115.22521699999999,Bellarosa Skincare Spa,NV,7
Las Vegas,36.163499,-115.166947,Valley Hospital Medical Center,NV,65
Phoenix,33.4387213,-112.08436809999999,Matthew Henson Apartments,AZ,3
Toronto,43.687619957200006,-79.6003400534,Majestic Angel Premier Spa,ON,1
Phoenix,33.4610803,-112.2152091,Copperstate Moving,AZ,11
Las Vegas,36.144496600000004,-115.271303,Siems Lasik & Eye Center,NV,26
Las Vegas,36.0568222456,-115.2784387602,Dunkin',NV,99
Phoenix,33.458934,-112.067237,Smooth Brew On Roosevelt,AZ,3
Las Vegas,36.1212022371,-115.1741838455,The Beatles Revolution Lounge,NV,48
Toronto,43.7115933283,-79.3590304255,Assured Automotive,ON,1
Phoenix,33.5105022014,-112.0722487486,Lou Malnati's Pizzeria,AZ,189
Toronto,43.6630741,-79.43558829999999,Rosie Robin A Touch of Convenience,ON,1
Phoenix,33.350599,-111.975058,Piller Child Development,AZ,5
Toronto,43.700427399999995,-79.2961132,HVAC Solutions,ON,4
Toronto,43.6663274,-79.40655720000001,PG Clucks,ON,1
Las Vegas,36.167751,-115.13816100000001,Pinches Tacos,NV,115
Las Vegas,36.0835735,-115.29806570000001,"Zia Khan, MD - Desert Cardiovascular Consultants",NV,1
Las Vegas,36.165603999999995,-115.06171,IHOP,NV,37
Las Vegas,36.048063899999995,-115.220549,Forever Young Swimwear,NV,7
Las Vegas,36.2838237,-115.287021,Subway Restaurants,NV,17
Phoenix,33.443891123600004,-112.0713215631,U-Haul Moving & Storage of Downtown Phoenix,AZ,2
Las Vegas,36.1077604,-115.1540375,An Inn Place,NV,2
Phoenix,33.570842999999996,-112.06565239999999,Los Reyes De La Torta,AZ,53
Las Vegas,36.1080857621,-115.1711108926,Nacho Daddy,NV,290
Phoenix,33.5993478,-111.98359520000001,CenturyLink Store,AZ,104
Phoenix,33.4027972248,-111.892395244,Gastelum & Sons Roofing Company,AZ,1
Las Vegas,36.1376670589,-115.1646590918,Circus Buffet,NV,317
Phoenix,33.6416889,-112.0976622,A to Z Pawns,AZ,4
Phoenix,33.493471,-112.07722700000001,Parc Midtown,AZ,1
Toronto,43.6770608351,-79.4477873674,El Sazón Mexicano,ON,1
Toronto,43.650893481400004,-79.4790595098,Snappers Fish Market,ON,5
Las Vegas,36.144537054699995,-115.14290014870001,On the Arm,NV,1
Las Vegas,36.1017316,-115.18916909999999,Jacobi's Men's Fashions,NV,3
Toronto,43.653248299999994,-79.3623475,Weezie's,ON,7
Las Vegas,36.2394417,-115.2101202,China One,NV,24
Phoenix,33.5090962,-112.1141923,QuikTrip,AZ,3
Las Vegas,36.116515299999996,-115.2794973,Subway,NV,7
Toronto,43.6501371,-79.4502429,Butler's Pantry,ON,24
Las Vegas,36.1274877688,-115.17286615629999,American Eagle Outfitters,NV,6
Las Vegas,36.099662,-115.11772520000001,El Fish Taco,NV,7
Phoenix,33.8017385244,-112.1312180077,Tramonto Dental Group and Orthodontics,AZ,33
Phoenix,33.379182,-112.07056899999999,Dollar Tree,AZ,5
Las Vegas,36.035739299999996,-115.171471,Deli Pizza Cafe,NV,14
Las Vegas,36.120327,-115.03131,A-1 Sprinklers,NV,3
Phoenix,33.4445628,-112.08648059999999,St Vincent De Paul,AZ,2
Las Vegas,36.0543074799,-115.27633480879999,Rhapsodielle,NV,28
